id,month,region,state,coal,gas,diesel,thermal_total,nuclear,hydro,res,grand_total
1012,Apr-2021,Southern,Karnataka,9480.00,0.00,25.20,9505.20,880.00,3644.20,15477.02,29506.42
1013,Apr-2021,Southern,Kerala,0.00,533.58,159.96,693.54,0.00,1856.50,551.79,3101.83
1014,Apr-2021,Southern,Lakshadweep,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.75
1015,Apr-2021,Southern,Puducherry,0.00,32.50,0.00,32.50,0.00,0.00,9.33,41.83
1016,Apr-2021,Southern,Tamil Nadu,13160.00,1027.18,211.70,14398.88,2440.00,2178.20,15249.15,34266.23
1017,Apr-2021,Southern,Telangana,7572.50,0.00,0.00,7572.50,0.00,2405.60,4385.00,14363.10
1018,Apr-2021,North Eastern,Arunachal Pradesh,0.00,0.00,0.00,0.00,0.00,1115.00,136.72,1251.72
1019,Apr-2021,North Eastern,Assam,750.00,644.86,0.00,1394.86,0.00,350.00,80.26,1825.12
1020,Apr-2021,North Eastern,Manipur,0.00,0.00,36.00,36.00,0.00,105.00,11.81,152.81
1021,Apr-2021,North Eastern,Meghalaya,0.00,0.00,0.00,0.00,0.00,322.00,46.45,368.45
1022,Apr-2021,North Eastern,Mizoram,0.00,0.00,0.00,0.00,0.00,60.00,38.00,98.00
1023,Apr-2021,North Eastern,Nagaland,0.00,0.00,0.00,0.00,0.00,75.00,31.67,106.67
1024,Apr-2021,North Eastern,Tripura,0.00,1099.60,0.00,1099.60,0.00,0.00,25.42,1125.02
1025,May-2021,Northern,Chandigarh,0.00,0.00,0.00,0.00,0.00,0.00,49.37,49.37
1026,May-2021,Northern,Delhi,0.00,2208.40,0.00,2208.40,0.00,0.00,244.97,2453.37
1027,May-2021,Northern,Haryana,5330.00,431.59,0.00,5761.59,0.00,0.00,693.19,6454.78
1028,May-2021,Northern,Himachal Pradesh,0.00,0.00,0.00,0.00,0.00,9920.02,988.60,10908.62
1029,May-2021,Northern,Jammu and Kashmir,0.00,175.00,0.00,175.00,0.00,3360.00,211.03,3746.03
1030,May-2021,Northern,Ladakh,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
1031,May-2021,Northern,Punjab,5680.00,0.00,0.00,5680.00,0.00,1096.30,1617.25,8393.55
1032,May-2021,Northern,Rajasthan,9820.00,1023.13,0.00,10843.13,1180.00,411.00,10544.50,22978.63
1033,May-2021,Northern,Uttar Pradesh,23729.00,1493.14,0.00,25222.14,440.00,501.60,3985.11,30148.85
1034,May-2021,Northern,Uttarakhand,0.00,450.00,0.00,450.00,0.00,3855.35,712.95,5018.30
1035,May-2021,Eastern,Andaman & Nicobar Islands,0.00,0.00,40.05,40.05,0.00,0.00,34.47,74.52
1036,May-2021,Eastern,Bihar,7050.00,0.00,0.00,7050.00,0.00,0.00,364.88,7414.88
1037,May-2021,Eastern,Jharkhand,4460.00,0.00,0.00,4460.00,0.00,210.00,60.41,4730.41
1038,May-2021,Eastern,Odisha,9800.00,0.00,0.00,9800.00,0.00,2142.25,549.57,12491.82
1039,May-2021,Eastern,Sikkim,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
1040,May-2021,Eastern,West Bengal,14177.00,100.00,0.00,14277.00,0.00,1341.20,568.26,16186.46
1041,May-2021,Western,Chhatisgarh,23688.00,0.00,0.00,23688.00,0.00,120.00,598.38,24406.38
1042,May-2021,Western,Dadra & Nagar Haveli,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
1043,May-2021,Western,Daman & Diu,0.00,0.00,0.00,0.00,0.00,0.00,40.66,40.66
1044,May-2021,Western,Goa,0.00,48.00,0.00,48.00,0.00,0.00,7.83,55.83
1045,May-2021,Western,Gujarat,16092.00,7551.41,0.00,23643.41,440.00,1990.00,13729.32,39802.73
1046,May-2021,Western,Madhya Pradesh,21950.00,0.00,0.00,21950.00,0.00,2235.00,5244.14,29429.14
1047,May-2021,Western,Maharashtra,24966.00,3207.08,0.00,28173.08,1400.00,3047.00,10281.37,42901.45
1048,May-2021,Southern,Andhra Pradesh,11590.00,4898.54,36.80,16525.34,0.00,1610.00,8972.98,27108.32
1049,May-2021,Southern,Karnataka,9480.00,0.00,25.20,9505.20,880.00,3644.20,15517.02,29546.42
1050,May-2021,Southern,Kerala,0.00,533.58,159.96,693.54,0.00,1856.50,551.79,3101.83
1051,May-2021,Southern,Lakshadweep,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.75
1052,May-2021,Southern,Puducherry,0.00,32.50,0.00,32.50,0.00,0.00,9.33,41.83
1053,May-2021,Southern,Tamil Nadu,13160.00,1027.18,211.70,14398.88,2440.00,2178.20,15250.15,34267.23
1054,May-2021,Southern,Telangana,7572.50,0.00,0.00,7572.50,0.00,2405.60,4385.00,14363.10
1055,May-2021,North Eastern,Arunachal Pradesh,0.00,0.00,0.00,0.00,0.00,1115.00,136.72,1251.72
1056,May-2021,North Eastern,Assam,750.00,644.86,0.00,1394.86,0.00,350.00,95.26,1840.12
1057,May-2021,North Eastern,Manipur,0.00,0.00,36.00,36.00,0.00,105.00,11.81,152.81
1058,May-2021,North Eastern,Meghalaya,0.00,0.00,0.00,0.00,0.00,322.00,46.45,368.45
1059,May-2021,North Eastern,Mizoram,0.00,0.00,0.00,0.00,0.00,60.00,38.00,98.00
1060,May-2021,North Eastern,Nagaland,0.00,0.00,0.00,0.00,0.00,75.00,31.67,106.67
1061,May-2021,North Eastern,Tripura,0.00,1099.60,0.00,1099.60,0.00,0.00,25.42,1125.02
1062,Jun-2021,Northern,Chandigarh,0.00,0.00,0.00,0.00,0.00,0.00,49.58,49.58
1063,Jun-2021,Northern,Delhi,0.00,2208.40,0.00,2208.40,0.00,0.00,244.97,2453.37
1064,Jun-2021,Northern,Haryana,5330.00,431.59,0.00,5761.59,0.00,0.00,810.23,6571.82
1065,Jun-2021,Northern,Himachal Pradesh,0.00,0.00,0.00,0.00,0.00,9920.02,990.35,10910.37
1066,Jun-2021,Northern,Jammu and Kashmir,0.00,175.00,0.00,175.00,0.00,3360.00,211.03,3746.03
1067,Jun-2021,Northern,Ladakh,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
1068,Jun-2021,Northern,Punjab,5680.00,0.00,0.00,5680.00,0.00,1096.30,1626.38,8402.68
1069,Jun-2021,Northern,Rajasthan,9820.00,1023.13,0.00,10843.13,1180.00,411.00,11052.62,23486.75
1070,Jun-2021,Northern,Uttar Pradesh,23729.00,1493.14,0.00,25222.14,440.00,501.60,4006.64,30170.38
1071,Jun-2021,Northern,Uttarakhand,0.00,450.00,0.00,450.00,0.00,3855.35,742.84,5048.19
1072,Jun-2021,Eastern,Andaman & Nicobar Islands,0.00,0.00,40.05,40.05,0.00,0.00,34.47,74.52
1073,Jun-2021,Eastern,Bihar,7050.00,0.00,0.00,7050.00,0.00,0.00,364.88,7414.88
1074,Jun-2021,Eastern,Jharkhand,4250.00,0.00,0.00,4250.00,0.00,210.00,60.41,4520.41
1075,Jun-2021,Eastern,Odisha,9340.00,0.00,0.00,9340.00,0.00,2142.25,549.57,12031.82
1076,Jun-2021,Eastern,Sikkim,0.00,0.00,0.00,0.00,0.00,2282.00,52.18,2334.18
1077,Jun-2021,Eastern,West Bengal,14177.00,100.00,0.00,14277.00,0.00,1341.20,568.26,16186.46
1078,Jun-2021,Western,Chhatisgarh,23688.00,0.00,0.00,23688.00,0.00,120.00,598.38,24406.38
1079,Jun-2021,Western,Dadra & Nagar Haveli,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
1080,Jun-2021,Western,Daman & Diu,0.00,0.00,0.00,0.00,0.00,0.00,40.66,40.66
1081,Jun-2021,Western,Goa,0.00,48.00,0.00,48.00,0.00,0.00,7.83,55.83
1082,Jun-2021,Western,Gujarat,16092.00,7551.41,0.00,23643.41,440.00,1990.00,14050.01,40123.42
1083,Jun-2021,Western,Madhya Pradesh,21950.00,0.00,0.00,21950.00,0.00,2235.00,5281.51,29466.51
1084,Jun-2021,Western,Maharashtra,24966.00,3207.08,0.00,28173.08,1400.00,3047.00,10383.35,43003.43
1085,Jun-2021,Southern,Andhra Pradesh,11590.00,4898.54,36.80,16525.34,0.00,1610.00,9019.86,27155.20
1086,Jun-2021,Southern,Karnataka,9480.00,0.00,25.20,9505.20,880.00,3644.20,15517.02,29546.42
1087,Jun-2021,Southern,Kerala,0.00,533.58,159.96,693.54,0.00,1856.50,573.27,3123.31
1088,Jun-2021,Southern,Lakshadweep,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.75
1089,Jun-2021,Southern,Puducherry,0.00,32.50,0.00,32.50,0.00,0.00,9.33,41.83
1090,Jun-2021,Southern,Tamil Nadu,13160.00,1027.18,211.70,14398.88,2440.00,2178.20,15328.80,34345.88
1091,Jun-2021,Southern,Telangana,7572.50,0.00,0.00,7572.50,0.00,2405.60,4389.47,14367.57
1092,Jun-2021,North Eastern,Arunachal Pradesh,0.00,0.00,0.00,0.00,0.00,1115.00,136.72,1251.72
1093,Jun-2021,North Eastern,Assam,750.00,644.86,0.00,1394.86,0.00,350.00,95.26,1840.12
1094,Jun-2021,North Eastern,Manipur,0.00,0.00,36.00,36.00,0.00,105.00,11.81,152.81
1095,Jun-2021,North Eastern,Meghalaya,0.00,0.00,0.00,0.00,0.00,322.00,46.52,368.52
1096,Jun-2021,North Eastern,Mizoram,0.00,0.00,0.00,0.00,0.00,60.00,38.00,98.00
1097,Jun-2021,North Eastern,Nagaland,0.00,0.00,0.00,0.00,0.00,75.00,31.67,106.67
1098,Jun-2021,North Eastern,Tripura,0.00,1099.60,0.00,1099.60,0.00,0.00,25.42,1125.02
1099,Jul-2021,Northern,Chandigarh,0.00,0.00,0.00,0.00,0.00,0.00,50.39,50.39
1100,Jul-2021,Northern,Delhi,0.00,2208.40,0.00,2208.40,0.00,0.00,246.43,2454.83
1101,Jul-2021,Northern,Haryana,5330.00,431.59,0.00,5761.59,0.00,0.00,948.60,6710.19
1102,Jul-2021,Northern,Himachal Pradesh,0.00,0.00,0.00,0.00,0.00,9965.02,1002.87,10967.89
1103,Jul-2021,Northern,Jammu and Kashmir,0.00,175.00,0.00,175.00,0.00,3360.00,240.99,3775.99
1104,Jul-2021,Northern,Ladakh,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
1105,Jul-2021,Northern,Punjab,5680.00,0.00,0.00,5680.00,0.00,1096.30,1664.71,8441.01
1106,Jul-2021,Northern,Rajasthan,9820.00,1023.13,0.00,10843.13,1180.00,411.00,11392.32,23826.45
1107,Jul-2021,Northern,Uttar Pradesh,23729.00,1493.14,0.00,25222.14,440.00,501.60,4194.78,30358.52
1108,Jul-2021,Northern,Uttarakhand,0.00,450.00,0.00,450.00,0.00,3855.35,778.96,5084.31
1109,Jul-2021,Eastern,Andaman & Nicobar Islands,0.00,0.00,40.05,40.05,0.00,0.00,34.74,74.79
1110,Jul-2021,Eastern,Bihar,7050.00,0.00,0.00,7050.00,0.00,0.00,386.86,7436.86
1111,Jul-2021,Eastern,Jharkhand,4250.00,0.00,0.00,4250.00,0.00,210.00,82.62,4542.62
1112,Jul-2021,Eastern,Odisha,10140.00,0.00,0.00,10140.00,0.00,2142.25,582.05,12864.30
1113,Jul-2021,Eastern,Sikkim,0.00,0.00,0.00,0.00,0.00,2282.00,74.91,2356.91
1114,Jul-2021,Eastern,West Bengal,14177.00,100.00,0.00,14277.00,0.00,1341.20,581.08,16199.28
1115,Jul-2021,Western,Chhatisgarh,23688.00,0.00,0.00,23688.00,0.00,120.00,847.08,24655.08
1116,Jul-2021,Western,Dadra & Nagar Haveli,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
1117,Jul-2021,Western,Daman & Diu,0.00,0.00,0.00,0.00,0.00,0.00,40.72,40.72
1118,Jul-2021,Western,Goa,0.00,48.00,0.00,48.00,0.00,0.00,7.95,55.95
1119,Jul-2021,Western,Gujarat,16092.00,7551.41,0.00,23643.41,440.00,1990.00,14184.34,40257.75
1120,Jul-2021,Western,Madhya Pradesh,21950.00,0.00,0.00,21950.00,0.00,2235.00,5405.21,29590.21
1121,Jul-2021,Western,Maharashtra,24966.00,3207.08,0.00,28173.08,1400.00,3047.00,10419.17,43039.25
1122,Jul-2021,Southern,Andhra Pradesh,11590.00,4898.54,36.80,16525.34,0.00,1610.00,9142.41,27277.75
1123,Jul-2021,Southern,Karnataka,9480.00,0.00,25.20,9505.20,880.00,3644.20,15573.26,29602.66
1124,Jul-2021,Southern,Kerala,0.00,533.58,159.96,693.54,0.00,1856.50,594.09,3144.13
1125,Jul-2021,Southern,Lakshadweep,0.00,0.00,0.00,0.00,0.00,0.00,3.27,3.27
1126,Jul-2021,Southern,Puducherry,0.00,32.50,0.00,32.50,0.00,0.00,9.51,42.01
1127,Jul-2021,Southern,Tamil Nadu,13160.00,1027.18,211.70,14398.88,2440.00,2178.20,15507.36,34524.44
1128,Jul-2021,Southern,Telangana,7572.50,0.00,0.00,7572.50,0.00,2405.60,4398.01,14376.11
1129,Jul-2021,North Eastern,Arunachal Pradesh,0.00,0.00,0.00,0.00,0.00,1115.00,142.28,1257.28
1130,Jul-2021,North Eastern,Assam,750.00,644.86,0.00,1394.86,0.00,350.00,104.49,1849.35
1131,Jul-2021,North Eastern,Manipur,0.00,0.00,36.00,36.00,0.00,105.00,17.42,158.42
1132,Jul-2021,North Eastern,Meghalaya,0.00,0.00,0.00,0.00,0.00,322.00,50.34,372.34
1133,Jul-2021,North Eastern,Mizoram,0.00,0.00,0.00,0.00,0.00,60.00,44.26,104.26
1134,Jul-2021,North Eastern,Nagaland,0.00,0.00,0.00,0.00,0.00,75.00,33.68,108.68
1135,Jul-2021,North Eastern,Tripura,0.00,1099.60,0.00,1099.60,0.00,0.00,90.10,1189.70
1136,Aug-2021,Northern,Chandigarh,0.00,0.00,0.00,0.00,0.00,0.00,51.97,51.97
1137,Aug-2021,Northern,Delhi,0.00,2208.40,0.00,2208.40,0.00,0.00,263.12,2471.52
1138,Aug-2021,Northern,Haryana,5330.00,431.59,0.00,5761.59,0.00,0.00,952.19,6713.78
1139,Aug-2021,Northern,Himachal Pradesh,0.00,0.00,0.00,0.00,0.00,9965.02,1020.74,10985.76
1140,Aug-2021,Northern,Jammu and Kashmir,0.00,175.00,0.00,175.00,0.00,3360.00,236.08,3771.08
1141,Aug-2021,Northern,Ladakh,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
1142,Aug-2021,Northern,Punjab,5680.00,0.00,0.00,5680.00,0.00,1096.30,1687.92,8464.22
1143,Aug-2021,Northern,Rajasthan,9820.00,1023.13,0.00,10843.13,1180.00,411.00,12213.70,24647.83
1144,Aug-2021,Northern,Uttar Pradesh,23729.00,1493.14,0.00,25222.14,440.00,501.60,4248.76,30412.50
1145,Aug-2021,Northern,Uttarakhand,0.00,450.00,0.00,450.00,0.00,3855.35,905.29,5210.64
1146,Aug-2021,Eastern,Andaman & Nicobar Islands,0.00,0.00,40.05,40.05,0.00,0.00,34.74,74.79
1147,Aug-2021,Eastern,Bihar,7050.00,0.00,0.00,7050.00,0.00,0.00,386.89,7436.89
1148,Aug-2021,Eastern,Jharkhand,4250.00,0.00,0.00,4250.00,0.00,210.00,87.92,4547.92
1149,Aug-2021,Eastern,Odisha,9540.00,0.00,0.00,9540.00,0.00,2142.25,575.68,12257.93
1150,Aug-2021,Eastern,Sikkim,0.00,0.00,0.00,0.00,0.00,2282.00,54.05,2336.05
1151,Aug-2021,Eastern,West Bengal,14177.00,100.00,0.00,14277.00,0.00,1341.20,582.27,16200.47
1152,Aug-2021,Western,Chhatisgarh,23688.00,0.00,0.00,23688.00,0.00,120.00,846.90,24654.90
1153,Aug-2021,Western,Dadra & Nagar Haveli,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
1154,Aug-2021,Western,Daman & Diu,0.00,0.00,0.00,0.00,0.00,0.00,40.72,40.72
1155,Aug-2021,Western,Goa,0.00,48.00,0.00,48.00,0.00,0.00,11.67,59.67
1156,Aug-2021,Western,Gujarat,16092.00,7551.41,0.00,23643.41,440.00,1990.00,14743.12,40816.53
1157,Aug-2021,Western,Madhya Pradesh,21950.00,0.00,0.00,21950.00,0.00,2235.00,5381.19,29566.19
1158,Aug-2021,Western,Maharashtra,24966.00,3207.08,0.00,28173.08,1400.00,3047.00,10470.20,43090.28
1159,Aug-2021,Southern,Andhra Pradesh,11590.00,4898.54,36.80,16525.34,0.00,1610.00,9175.08,27310.42
1160,Aug-2021,Southern,Karnataka,9480.00,0.00,25.20,9505.20,880.00,3689.20,15590.49,29664.89
1161,Aug-2021,Southern,Kerala,0.00,533.58,159.96,693.54,0.00,1856.50,613.47,3163.51
1162,Aug-2021,Southern,Lakshadweep,0.00,0.00,0.00,0.00,0.00,0.00,3.27,3.27
1163,Aug-2021,Southern,Puducherry,0.00,32.50,0.00,32.50,0.00,0.00,9.51,42.01
1164,Aug-2021,Southern,Tamil Nadu,13160.00,1027.18,211.70,14398.88,2440.00,2178.20,15637.04,34654.12
1165,Aug-2021,Southern,Telangana,7572.50,0.00,0.00,7572.50,0.00,2405.60,4430.43,14408.53
1166,Aug-2021,North Eastern,Arunachal Pradesh,0.00,0.00,0.00,0.00,0.00,1115.00,142.33,1257.33
1167,Aug-2021,North Eastern,Assam,750.00,644.86,0.00,1394.86,0.00,350.00,104.56,1849.41
1168,Aug-2021,North Eastern,Manipur,0.00,0.00,36.00,36.00,0.00,105.00,17.45,158.45
1169,Aug-2021,North Eastern,Meghalaya,0.00,0.00,0.00,0.00,0.00,322.00,50.34,372.34
1170,Aug-2021,North Eastern,Mizoram,0.00,0.00,0.00,0.00,0.00,60.00,44.30,104.30
1171,Aug-2021,North Eastern,Nagaland,0.00,0.00,0.00,0.00,0.00,75.00,33.68,108.68
1172,Aug-2021,North Eastern,Tripura,0.00,1099.60,0.00,1099.60,0.00,0.00,30.79,1130.39
1173,Sep-2021,Northern,Chandigarh,0.00,0.00,0.00,0.00,0.00,0.00,51.97,51.97
1174,Sep-2021,Northern,Delhi,0.00,2208.40,0.00,2208.40,0.00,0.00,263.12,2471.52
1175,Sep-2021,Northern,Haryana,5330.00,431.59,0.00,5761.59,0.00,0.00,983.14,6744.73
1176,Sep-2021,Northern,Himachal Pradesh,0.00,0.00,0.00,0.00,0.00,10065.02,1020.77,11085.79
1177,Sep-2021,Northern,Jammu and Kashmir,0.00,175.00,0.00,175.00,0.00,3360.00,236.09,3771.09
1178,Sep-2021,Northern,Ladakh,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
1179,Sep-2021,Northern,Punjab,5680.00,0.00,0.00,5680.00,0.00,1096.30,1689.55,8465.85
1180,Sep-2021,Northern,Rajasthan,9820.00,1023.13,0.00,10843.13,1180.00,411.00,12552.45,24986.58
1181,Sep-2021,Northern,Uttar Pradesh,23729.00,1493.14,0.00,25222.14,440.00,501.60,4254.25,30417.99
1182,Sep-2021,Northern,Uttarakhand,0.00,450.00,0.00,450.00,0.00,3855.35,905.40,5210.75
1183,Sep-2021,Eastern,Andaman & Nicobar Islands,0.00,0.00,40.05,40.05,0.00,0.00,34.74,74.79
1184,Sep-2021,Eastern,Bihar,7050.00,0.00,0.00,7050.00,0.00,0.00,386.92,7436.92
1185,Sep-2021,Eastern,Jharkhand,4250.00,0.00,0.00,4250.00,0.00,210.00,92.79,4552.79
1186,Sep-2021,Eastern,Odisha,9540.00,0.00,0.00,9540.00,0.00,2142.25,575.77,12258.02
1187,Sep-2021,Eastern,Sikkim,0.00,0.00,0.00,0.00,0.00,2282.00,54.05,2336.05
1188,Sep-2021,Eastern,West Bengal,14177.00,100.00,0.00,14277.00,0.00,1341.20,582.31,16200.51
1189,Sep-2021,Western,Chhatisgarh,23688.00,0.00,0.00,23688.00,0.00,120.00,851.90,24659.90
1190,Sep-2021,Western,Dadra & Nagar Haveli,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
1191,Sep-2021,Western,Daman & Diu,0.00,0.00,0.00,0.00,0.00,0.00,40.72,40.72
1192,Sep-2021,Western,Goa,0.00,48.00,0.00,48.00,0.00,0.00,11.67,59.67
1193,Sep-2021,Western,Gujarat,16092.00,7551.41,0.00,23643.41,440.00,1990.00,15087.58,41160.99
1194,Sep-2021,Western,Madhya Pradesh,21950.00,0.00,0.00,21950.00,0.00,2235.00,5381.20,29566.20
1195,Sep-2021,Western,Maharashtra,24756.00,3207.08,0.00,27963.08,1400.00,3047.00,10470.20,42880.28
1196,Sep-2021,Southern,Andhra Pradesh,11590.00,4898.54,36.80,16525.34,0.00,1610.00,9175.08,27310.42
1197,Sep-2021,Southern,Karnataka,9480.00,0.00,25.20,9505.20,880.00,3689.20,15653.49,29727.89
1198,Sep-2021,Southern,Kerala,0.00,533.58,159.96,693.54,0.00,1856.50,615.47,3165.51
1199,Sep-2021,Southern,Lakshadweep,0.00,0.00,0.00,0.00,0.00,0.00,3.27,3.27
1200,Sep-2021,Southern,Puducherry,0.00,32.50,0.00,32.50,0.00,0.00,11.52,44.02
1201,Sep-2021,Southern,Tamil Nadu,13160.00,1027.18,211.70,14398.88,2440.00,2178.20,15687.64,34704.72
1202,Sep-2021,Southern,Telangana,7572.50,0.00,0.00,7572.50,0.00,2405.60,4430.43,14408.53
1203,Sep-2021,North Eastern,Arunachal Pradesh,0.00,0.00,0.00,0.00,0.00,1115.00,142.34,1257.34
1204,Sep-2021,North Eastern,Assam,750.00,620.36,0.00,1370.36,0.00,350.00,104.66,1825.01
1205,Sep-2021,North Eastern,Manipur,0.00,0.00,36.00,36.00,0.00,105.00,17.57,158.57
1206,Sep-2021,North Eastern,Meghalaya,0.00,0.00,0.00,0.00,0.00,322.00,50.41,372.41
1207,Sep-2021,North Eastern,Mizoram,0.00,0.00,0.00,0.00,0.00,60.00,44.35,104.35
1208,Sep-2021,North Eastern,Nagaland,0.00,0.00,0.00,0.00,0.00,75.00,33.70,108.70
1209,Sep-2021,North Eastern,Tripura,0.00,1099.60,0.00,1099.60,0.00,0.00,30.87,1130.47
1210,Oct-2021,Northern,Chandigarh,0.00,0.00,0.00,0.00,0.00,0.00,53.45,53.45
1211,Oct-2021,Northern,Delhi,0.00,2208.40,0.00,2208.40,0.00,0.00,263.12,2471.52
1212,Oct-2021,Northern,Haryana,5330.00,431.59,0.00,5761.59,0.00,0.00,1030.55,6792.14
1213,Oct-2021,Northern,Himachal Pradesh,0.00,0.00,0.00,0.00,0.00,10065.02,1022.18,11087.20
1214,Oct-2021,Northern,Jammu and Kashmir,0.00,175.00,0.00,175.00,0.00,3360.00,240.65,3775.65
1215,Oct-2021,Northern,Ladakh,0.00,0.00,0.00,0.00,0.00,89.00,0.00,89.00
1216,Oct-2021,Northern,Punjab,5680.00,0.00,0.00,5680.00,0.00,1096.30,1759.67,8535.97
1217,Oct-2021,Northern,Rajasthan,10480.00,1023.13,0.00,11503.13,1180.00,411.00,13387.01,26481.14
1218,Oct-2021,Northern,Uttar Pradesh,23729.00,1493.14,0.00,25222.14,440.00,501.60,4261.21,30424.95
1219,Oct-2021,Northern,Uttarakhand,0.00,450.00,0.00,450.00,0.00,3855.35,906.43,5211.78
1220,Oct-2021,Eastern,Andaman & Nicobar Islands,0.00,0.00,40.05,40.05,0.00,0.00,34.74,74.79
1221,Oct-2021,Eastern,Bihar,7710.00,0.00,0.00,7710.00,0.00,0.00,386.92,8096.92
1222,Oct-2021,Eastern,Jharkhand,4250.00,0.00,0.00,4250.00,0.00,210.00,94.97,4554.97
1223,Oct-2021,Eastern,Odisha,9540.00,0.00,0.00,9540.00,0.00,2142.25,590.34,12272.59
1224,Oct-2021,Eastern,Sikkim,0.00,0.00,0.00,0.00,0.00,2282.00,56.74,2338.74
1225,Oct-2021,Eastern,West Bengal,14177.00,100.00,0.00,14277.00,0.00,1341.20,583.49,16201.69
1226,Oct-2021,Western,Chhatisgarh,23688.00,0.00,0.00,23688.00,0.00,120.00,852.58,24660.58
1227,Oct-2021,Western,Dadra and Nagar Haveli and Dam,0.00,0.00,0.00,0.00,0.00,0.00,46.18,46.18
1228,Oct-2021,Western,Goa,0.00,48.00,0.00,48.00,0.00,0.00,18.88,66.88
1229,Oct-2021,Western,Gujarat,16092.00,7551.41,0.00,23643.41,440.00,1990.00,15228.18,41301.59
1230,Oct-2021,Western,Madhya Pradesh,21950.00,0.00,0.00,21950.00,0.00,2235.00,5421.24,29606.24
1231,Oct-2021,Western,Maharashtra,23856.00,3207.08,0.00,27063.08,1400.00,3047.00,10566.19,42076.27
1232,Oct-2021,Southern,Andhra Pradesh,11590.00,4898.54,36.80,16525.34,0.00,1610.00,9175.51,27310.85
1233,Oct-2021,Southern,Karnataka,9480.00,0.00,25.20,9505.20,880.00,3689.20,15734.29,29808.69
1234,Oct-2021,Southern,Kerala,0.00,533.58,159.96,693.54,0.00,1856.50,629.91,3179.95
1235,Oct-2021,Southern,Lakshadweep,0.00,0.00,0.00,0.00,0.00,0.00,3.27,3.27
1236,Oct-2021,Southern,Puducherry,0.00,32.50,0.00,32.50,0.00,0.00,11.52,44.02
1237,Oct-2021,Southern,Tamil Nadu,13160.00,1027.18,211.70,14398.88,2440.00,2178.20,15797.19,34814.27
1238,Oct-2021,Southern,Telangana,7572.50,0.00,0.00,7572.50,0.00,2405.60,4474.89,14452.99
1239,Oct-2021,North Eastern,Arunachal Pradesh,0.00,0.00,0.00,0.00,0.00,1115.00,142.34,1257.34
1240,Oct-2021,North Eastern,Assam,750.00,620.36,0.00,1370.36,0.00,350.00,104.66,1825.01
1241,Oct-2021,North Eastern,Manipur,0.00,0.00,36.00,36.00,0.00,105.00,17.61,158.61
1242,Oct-2021,North Eastern,Meghalaya,0.00,0.00,0.00,0.00,0.00,322.00,50.41,372.41
1243,Oct-2021,North Eastern,Mizoram,0.00,0.00,0.00,0.00,0.00,60.00,44.35,104.35
1244,Oct-2021,North Eastern,Nagaland,0.00,0.00,0.00,0.00,0.00,75.00,33.71,108.71
1245,Oct-2021,North Eastern,Tripura,0.00,1099.60,0.00,1099.60,0.00,0.00,30.87,1130.47
1246,Nov-2021,Northern,Chandigarh,0.00,0.00,0.00,0.00,0.00,0.00,53.45,53.45
1247,Nov-2021,Northern,Delhi,0.00,2208.40,0.00,2208.40,0.00,0.00,263.12,2471.52
1248,Nov-2021,Northern,Haryana,5330.00,431.59,0.00,5761.59,0.00,0.00,1086.88,6848.47
1249,Nov-2021,Northern,Himachal Pradesh,0.00,0.00,0.00,0.00,0.00,10065.02,1023.19,11088.21
1250,Nov-2021,Northern,Jammu and Kashmir,0.00,175.00,0.00,175.00,0.00,3360.00,191.55,3726.55
1251,Nov-2021,Northern,Ladakh,0.00,0.00,0.00,0.00,0.00,89.00,47.44,136.44
1252,Nov-2021,Northern,Punjab,5680.00,0.00,0.00,5680.00,0.00,1096.30,1763.44,8539.74
1253,Nov-2021,Northern,Rajasthan,10480.00,1023.13,0.00,11503.13,1180.00,411.00,13988.34,27082.47
1254,Nov-2021,Northern,Uttar Pradesh,23729.00,1493.14,0.00,25222.14,440.00,501.60,4352.34,30516.08
1255,Nov-2021,Northern,Uttarakhand,0.00,450.00,0.00,450.00,0.00,3855.35,906.56,5211.91
1256,Nov-2021,Eastern,Andaman & Nicobar Islands,0.00,0.00,40.05,40.05,0.00,0.00,34.74,74.79
1257,Nov-2021,Eastern,Bihar,7960.00,0.00,0.00,7960.00,0.00,0.00,386.93,8346.93
1258,Nov-2021,Eastern,Jharkhand,4250.00,0.00,0.00,4250.00,0.00,210.00,96.42,4556.42
1259,Nov-2021,Eastern,Odisha,9540.00,0.00,0.00,9540.00,0.00,2142.25,596.34,12278.59
1260,Nov-2021,Eastern,Sikkim,0.00,0.00,0.00,0.00,0.00,2282.00,56.75,2338.75
